date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:56:52	56553/56553	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:11:57%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/wp-event-manager/assets/css/wpem-grid.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/wp-event-manager/assets/css/wpem-grid.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:52	4871/4871	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:10:32%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/widget-countdown/includes/gutenberg/style.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/widget-countdown/includes/gutenberg/styleadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:52	31492/31492	---M--	200	added ('OK')	text/css	date:Fri,%2019%20Jan%202024%2000:30:06%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/pbminfotech-theme-dock/css/style.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/pbminfotech-theme-dock/css/styleadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:53	2894/2894	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:10:29%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.9.4	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/contact-form-7/includes/css/styles9bd2.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:53	1805/1805	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:10:57%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/devvn-image-hotspot/frontend/css/jquery.powertip.min.css?ver=1.2.0	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/devvn-image-hotspot/frontend/css/jquery.powertip.min7359.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:53	7215/7215	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:10:57%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/devvn-image-hotspot/frontend/css/maps_points.css?ver=1.2.3	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/devvn-image-hotspot/frontend/css/maps_points9632.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:54	10045/10045	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:10:55%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/graphina-elementor-charts-and-graphs/elementor/css/graphina-charts-for-elementor-public.css?ver=1.8.10	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/graphina-elementor-charts-and-graphs/elementor/css/graphina-charts-for-elementor-public7a3d.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:54	2556/2556	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:10:55%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/graphina-elementor-charts-and-graphs/elementor/css/graphina-charts-for-elementor-pro.css?ver=1.8.10	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/graphina-elementor-charts-and-graphs/elementor/css/graphina-charts-for-elementor-pro7a3d.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:54	26/26	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:11:31%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/sharethis-share-buttons/css/mu-style.css?ver=1716185491	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/sharethis-share-buttons/css/mu-style2a32.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:55	17688/17688	---M--	200	added ('OK')	text/css	date:Mon,%2010%20Jun%202024%2016:43:54%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/woocommerce/assets/css/woocommerce-layout.css?ver=8.9.3	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/woocommerce/assets/css/woocommerce-layout3b11.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:55	7043/7043	---M--	200	added ('OK')	text/css	date:Mon,%2010%20Jun%202024%2016:43:54%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen.css?ver=8.9.3	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/woocommerce/assets/css/woocommerce-smallscreen3b11.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:56	77980/77980	---M--	200	added ('OK')	text/css	date:Mon,%2010%20Jun%202024%2016:43:54%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/woocommerce/assets/css/woocommerce.css?ver=8.9.3	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/woocommerce/assets/css/woocommerce3b11.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:56	1423/1423	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:11:57%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/wp-event-manager/assets/js/jquery-timepicker/jquery.timepicker.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/wp-event-manager/assets/js/jquery-timepicker/jquery.timepicker.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:56	76086/76086	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:10:48%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/give/assets/dist/css/give.css?ver=3.12.0	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/give/assets/dist/css/give695d.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:56	2040/2040	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:10:48%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/give/assets/dist/css/give-donation-summary.css?ver=3.12.0	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/give/assets/dist/css/give-donation-summary695d.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:57	73425/73425	---M--	200	added ('OK')	text/css	date:Wed,%2029%20Sep%202021%2010:31:50%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/uploads/sites/2/maxmegamenu/style.css?ver=f92087	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/uploads/sites/2/maxmegamenu/style2908.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:57	59016/59016	---M--	200	added ('OK')	text/css	date:Fri,%2026%20Mar%202021%2001:32:18%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-includes/css/dashicons.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-includes/css/dashicons.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:58	3324/3324	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2011:00:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/header/header-style-2.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/header/header-style-2.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:58	925/925	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2011:00:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/icon-heading/icon-heading-style-5.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/icon-heading/icon-heading-style-5.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:58	5026/5026	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2011:00:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/service/service-style-2.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/service/service-style-2.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:59	2956/2956	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2011:00:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/icon-heading/icon-heading-style-8.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/icon-heading/icon-heading-style-8.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:59	4100/4100	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2011:00:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/static-box/static-box-style-1.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/static-box/static-box-style-1.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:56:59	3322/3322	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2011:00:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/blog/blog-style-2.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/blog/blog-style-2.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:00	19778/19778	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:10:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.29.0	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.mind54b.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:00	131553/131553	---M--	200	added ('OK')	text/css	date:Tue,%2026%20Oct%202021%2006:48:22%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/uploads/sites/2/elementor/css/custom-frontend.min.css?ver=1635230902	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/uploads/sites/2/elementor/css/custom-frontend.min43dd.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:00	16471/16471	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:10:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:01	557/557	---M--	200	added ('OK')	text/css	date:Tue,%2026%20Oct%202021%2006:48:22%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/uploads/sites/2/elementor/css/post-5.css?ver=1635230902	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/uploads/sites/2/elementor/css/post-543dd.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:02	160352/160352	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Jun%202022%2009:19:46%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/libraries/bootstrap/css/bootstrap.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/libraries/bootstrap/css/bootstrap.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:02	23388/23388	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2011:00:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/elementor.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/elementor.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:02	63789/63789	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2011:00:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/core.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/core.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:03	19971/19971	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2011:00:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/woocommerce.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/woocommerce.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:03	134232/134232	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2011:00:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/theme.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/theme.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:04	14552/14552	---M--	200	added ('OK')	text/css	date:Mon,%2010%20Jun%202024%2016:43:54%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/woocommerce/assets/css/select2.css?ver=8.9.3	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/woocommerce/assets/css/select23b11.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:04	7232/7232	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Jun%202022%2009:19:46%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/libraries/magnific-popup/magnific-popup.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/libraries/magnific-popup/magnific-popupadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:05	10746/10746	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Jun%202022%2009:19:46%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/libraries/designervily-base-icons/css/designervily-base-icons.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/libraries/designervily-base-icons/css/designervily-base-iconsadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:05	13325/13325	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Jun%202022%2009:19:46%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/libraries/balloon/balloon.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/libraries/balloon/balloon.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:05	13622/13622	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2011:00:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/max-mega-menu.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/max-mega-menu.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:06	29854/29854	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:44:48%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/dsvy-politicia-css/2/theme-style.min.css?ver=506310	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/dsvy-politicia-css/2/theme-style.min14e3.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:06	18234/18234	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Jan%202024%2011:00:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/responsive.min.css?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/css/responsive.minadc6.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:06	26085/26085	---M--	200	added ('OK')	text/css	date:Fri,%2005%20Apr%202024%2008:14:23%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/uploads/sites/2/elementor/css/post-22542.css?ver=1712304863	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/uploads/sites/2/elementor/css/post-225421ce9.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:07	9571/9571	---M--	200	added ('OK')	text/css	date:Tue,%2014%20Jun%202022%2009:19:46%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/libraries/dsvy-politicia-icon/flaticon.css?ver=1.0.0	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/themes/politicia/libraries/dsvy-politicia-icon/flaticon8a54.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:07	58071/58071	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:10:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:07	669/669	---M--	200	added ('OK')	text/css	date:Mon,%2020%20May%202024%2006:10:40%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:08	87553/87553	---M--	200	added ('OK')	application/javascript	date:Wed,%2001%20May%202024%2023:06:46%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-includes/js/jquery/jquery.min.js?ver=3.7.1	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-includes/js/jquery/jquery.minf43b.js	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:08	13577/13577	---M--	200	added ('OK')	application/javascript	date:Thu,%2010%20Aug%202023%2009:18:00%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.1	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-includes/js/jquery/jquery-migrate.min5589.js	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:09	12248/12248	---M--	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2000:30:06%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/pbminfotech-theme-dock/js/jquery.scrollbar.min.js?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/pbminfotech-theme-dock/js/jquery.scrollbar.minadc6.js	(from https://politicia-demo.pbminfotech.com/demo1/)
14:57:09	875/875	---M--	200	added ('OK')	application/javascript	date:Fri,%2019%20Jan%202024%2000:30:06%20GMT	https://politicia-demo.pbminfotech.com/demo1/wp-content/plugins/pbminfotech-theme-dock/js/script.js?ver=6.5.5	F:/Websites%20Raw/Political%20Portfolio%20HTML/White,%20Red%20and%20Blue%20Theme/politicia-demo.pbminfotech.com/demo1/wp-content/plugins/pbminfotech-theme-dock/js/scriptadc6.js	(from https://politicia-demo.pbminfotech.com/demo1/)
