date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:10	52055/52055	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Apr%202024%2020:13:12%20GMT	https://themeperch.net/html/politixy/donate-2.html	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/donate-2.html	(from https://themeperch.net/html/politixy/home-1.html)
16:04:10	59279/59279	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Apr%202024%2020:04:08%20GMT	https://themeperch.net/html/politixy/volunteer-1.html	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/volunteer-1.html	(from https://themeperch.net/html/politixy/home-1.html)
16:04:11	58092/58092	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Apr%202024%2020:25:00%20GMT	https://themeperch.net/html/politixy/volunteer-2.html	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/volunteer-2.html	(from https://themeperch.net/html/politixy/home-1.html)
16:04:11	52981/52981	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Apr%202024%2020:08:10%20GMT	https://themeperch.net/html/politixy/404-1.html	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/404-1.html	(from https://themeperch.net/html/politixy/home-1.html)
16:04:11	66820/66820	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Apr%202024%2020:04:08%20GMT	https://themeperch.net/html/politixy/news.html	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/news.html	(from https://themeperch.net/html/politixy/home-1.html)
16:04:12	66021/66021	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Apr%202024%2020:15:10%20GMT	https://themeperch.net/html/politixy/news-single.html	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/news-single.html	(from https://themeperch.net/html/politixy/home-1.html)
16:04:12	52797/52797	---M-Z	200	added ('OK')	text/html	date:Mon,%2022%20Apr%202024%2020:12:54%20GMT	https://themeperch.net/html/politixy/contact-1.html	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/contact-1.html	(from https://themeperch.net/html/politixy/home-1.html)
16:04:12	848/848	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Mar%202024%2022:39:24%20GMT	https://themeperch.net/html/politixy/assets/images/heading-separator.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/heading-separator.png	(from https://themeperch.net/html/politixy/home-1.html)
16:04:13	43294/43294	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Mar%202024%2018:49:30%20GMT	https://themeperch.net/html/politixy/assets/images/mosque-image-1.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/mosque-image-1.png	(from https://themeperch.net/html/politixy/home-1.html)
16:04:14	403786/403786	---M--	200	added ('OK')	image/png	date:Fri,%2029%20Mar%202024%2015:28:32%20GMT	https://themeperch.net/html/politixy/assets/images/hero-image-2.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/hero-image-2.png	(from https://themeperch.net/html/politixy/home-1.html)
16:04:15	47744/47744	---M--	200	added ('OK')	image/png	date:Sat,%2030%20Mar%202024%2015:39:48%20GMT	https://themeperch.net/html/politixy/assets/images/mosque-image-2.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/mosque-image-2.png	(from https://themeperch.net/html/politixy/home-1.html)
16:04:15	429699/429699	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Mar%202024%2018:34:30%20GMT	https://themeperch.net/html/politixy/assets/images/hero-image-3.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/hero-image-3.png	(from https://themeperch.net/html/politixy/home-1.html)
16:04:15	7654/7654	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2020:28:20%20GMT	https://themeperch.net/html/politixy/assets/images/sign-dark.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/sign-dark.png	(from https://themeperch.net/html/politixy/home-1.html)
16:04:16	522/522	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2005%20Apr%202024%2021:51:00%20GMT	https://themeperch.net/html/politixy/assets/images/placeholder.svg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/placeholder.svg	(from https://themeperch.net/html/politixy/home-1.html)
16:04:16	53601/53601	---M--	200	added ('OK')	image/jpeg	date:Thu,%2029%20Feb%202024%2020:05:54%20GMT	https://themeperch.net/html/politixy/assets/images/about-image-1.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/about-image-1.jpg	(from https://themeperch.net/html/politixy/home-1.html)
16:04:17	166119/166119	---M--	200	added ('OK')	image/jpeg	date:Wed,%2006%20Mar%202024%2020:14:14%20GMT	https://themeperch.net/html/politixy/assets/images/video-image.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/video-image.jpg	(from https://themeperch.net/html/politixy/home-1.html)
16:04:17	4479/4479	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2020:28:34%20GMT	https://themeperch.net/html/politixy/assets/images/sign-light.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/sign-light.png	(from https://themeperch.net/html/politixy/home-1.html)
16:04:18	59589/59589	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Mar%202024%2020:36:52%20GMT	https://themeperch.net/html/politixy/assets/images/portfolio-1.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/portfolio-1.jpg	(from https://themeperch.net/html/politixy/home-1.html)
16:04:18	139805/139805	---M--	200	added ('OK')	image/jpeg	date:Fri,%2005%20Apr%202024%2018:57:08%20GMT	https://themeperch.net/html/politixy/assets/images/testimonial-1.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/testimonial-1.jpg	(from https://themeperch.net/html/politixy/home-1.html)
16:04:21	161967/161967	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2015:28:10%20GMT	https://themeperch.net/html/politixy/assets/images/event-2.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/event-2.jpg	(from https://themeperch.net/html/politixy/home-1.html)
16:04:21	97180/97180	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2017:26:16%20GMT	https://themeperch.net/html/politixy/assets/images/portfolio-2.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/portfolio-2.jpg	(from https://themeperch.net/html/politixy/home-1.html)
16:04:21	82705/82705	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Mar%202024%2015:21:24%20GMT	https://themeperch.net/html/politixy/assets/images/campaign-1.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/campaign-1.jpg	(from https://themeperch.net/html/politixy/home-1.html)
16:04:22	87464/87464	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2007%20Nov%202023%2020:25:42%20GMT	https://themeperch.net/html/politixy/assets/js/jquery-3.7.0.min.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/jquery-3.7.0.min.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:22	80668/80668	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2016%20Aug%202023%2017:00:18%20GMT	https://themeperch.net/html/politixy/assets/js/bootstrap.bundle.min.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/bootstrap.bundle.min.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:23	224682/224682	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Mar%202024%2020:38:48%20GMT	https://themeperch.net/html/politixy/assets/images/portfolio-4.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/portfolio-4.jpg	(from https://themeperch.net/html/politixy/home-1.html)
16:04:23	19245125/19245125	---M--	200	added ('OK')	video/mp4	date:Fri,%2029%20Mar%202024%2019:34:58%20GMT	https://themeperch.net/html/politixy/assets/videos/video.mp4	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/videos/video.mp4	(from https://themeperch.net/html/politixy/home-1.html)
16:04:23	143642/143642	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2015%20Nov%202023%2021:42:02%20GMT	https://themeperch.net/html/politixy/assets/js/swiper-bundle.min.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/swiper-bundle.min.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:23	20219/20219	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2016%20Nov%202023%2016:04:56%20GMT	https://themeperch.net/html/politixy/assets/js/jquery.magnific-popup.min.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/jquery.magnific-popup.min.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:24	1043/1043	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2014%20Mar%202024%2015:51:56%20GMT	https://themeperch.net/html/politixy/assets/js/animate.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/animate.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:24	8157/8157	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2011%20Dec%202023%2020:22:06%20GMT	https://themeperch.net/html/politixy/assets/js/wow.min.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/wow.min.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:25	147557/147557	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2028%20Nov%202023%2018:04:44%20GMT	https://themeperch.net/html/politixy/assets/js/leaflet.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/leaflet.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:25	5638/5638	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2022%20Mar%202024%2018:13:18%20GMT	https://themeperch.net/html/politixy/assets/js/leaflet-scripts.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/leaflet-scripts.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:26	564726/564726	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2022%20Mar%202024%2018:14:12%20GMT	https://themeperch.net/html/politixy/assets/js/leaflet-routing-machine.min.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/leaflet-routing-machine.min.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:26	2931/2931	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2004%20Apr%202024%2016:04:08%20GMT	https://themeperch.net/html/politixy/assets/js/jquery.progressScroll.min.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/jquery.progressScroll.min.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:27	4683/4683	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2022%20Apr%202024%2018:51:00%20GMT	https://themeperch.net/html/politixy/assets/js/countdown.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/countdown.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:27	993/993	---M-Z	200	added ('OK')	text/javascript	date:Thu,%2004%20Apr%202024%2020:37:40%20GMT	https://themeperch.net/html/politixy/assets/js/lazy.image.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/lazy.image.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:27	13325/13325	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2026%20Apr%202024%2016:47:02%20GMT	https://themeperch.net/html/politixy/assets/js/script.js	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/js/script.js	(from https://themeperch.net/html/politixy/home-1.html)
16:04:30	80767/80767	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Aug%202024%2010:34:30%20GMT	https://themeperch.net/html/politixy/assets/css/images/layers.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/css/images/layers.png	(from https://themeperch.net/html/politixy/assets/css/leaflet.css)
16:04:32	80767/80767	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Aug%202024%2010:34:33%20GMT	https://themeperch.net/html/politixy/assets/css/images/layers-2x.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/css/images/layers-2x.png	(from https://themeperch.net/html/politixy/assets/css/leaflet.css)
16:04:33	2250/2250	---M--	200	added ('OK')	image/png	date:Tue,%2028%20Nov%202023%2018:08:28%20GMT	https://themeperch.net/html/politixy/assets/css/images/marker-icon.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/css/images/marker-icon.png	(from https://themeperch.net/html/politixy/assets/css/leaflet.css)
16:04:33	2306/2306	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Sep%202018%2000:42:58%20GMT	https://themeperch.net/html/politixy/assets/css/leaflet.routing.icons.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/css/leaflet.routing.icons.png	(from https://themeperch.net/html/politixy/assets/css/leaflet-routing-machine.css)
16:04:33	454/454	---M--	200	added ('OK')	image/png	date:Sat,%2029%20Sep%202018%2000:42:58%20GMT	https://themeperch.net/html/politixy/assets/css/routing-icon.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/css/routing-icon.png	(from https://themeperch.net/html/politixy/assets/css/leaflet-routing-machine.css)
16:04:34	131004/131004	---M--	200	added ('OK')	image/jpeg	date:Fri,%2008%20Mar%202024%2021:49:52%20GMT	https://themeperch.net/html/politixy/assets/images/volunterr-bg.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/volunterr-bg.jpg	(from https://themeperch.net/html/politixy/assets/css/style.css)
16:04:36	88264/88264	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Mar%202024%2018:12:20%20GMT	https://themeperch.net/html/politixy/assets/images/hero-bg-1.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/hero-bg-1.jpg	(from https://themeperch.net/html/politixy/assets/css/style.css)
16:04:36	85682/85682	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Mar%202024%2015:36:36%20GMT	https://themeperch.net/html/politixy/assets/images/hero-bg-2.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/hero-bg-2.jpg	(from https://themeperch.net/html/politixy/assets/css/style.css)
16:04:38	106228/106228	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Mar%202024%2015:33:28%20GMT	https://themeperch.net/html/politixy/assets/images/hero-bg-3.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/hero-bg-3.jpg	(from https://themeperch.net/html/politixy/assets/css/style.css)
16:04:38	139944/139944	---M--	200	added ('OK')	image/jpeg	date:Wed,%2013%20Mar%202024%2015:32:34%20GMT	https://themeperch.net/html/politixy/assets/images/banner-1.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/banner-1.jpg	(from https://themeperch.net/html/politixy/assets/css/style.css)
16:04:40	80767/80767	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Aug%202024%2010:34:40%20GMT	https://themeperch.net/html/politixy/assets/images/map-tile.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/map-tile.png	(from https://themeperch.net/html/politixy/assets/css/style.css)
16:04:42	80767/80767	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2009%20Aug%202024%2010:34:42%20GMT	https://themeperch.net/html/politixy/assets/images/map-tile-2.jpg	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/map-tile-2.jpg	(from https://themeperch.net/html/politixy/assets/css/style.css)
16:04:42	12756/12756	---M-Z	200	added ('OK')	text/html	date:Fri,%2005%20Apr%202024%2022:01:54%20GMT	https://themeperch.net/html/politixy/documentation/index.html	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/documentation/index.html	(from https://themeperch.net/html/politixy/index.html)
16:04:44	492978/492978	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Apr%202024%2021:43:10%20GMT	https://themeperch.net/html/politixy/assets/images/landing-page/hero-landing.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/landing-page/hero-landing.png	(from https://themeperch.net/html/politixy/index.html)
16:04:45	216582/216582	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Apr%202024%2021:54:04%20GMT	https://themeperch.net/html/politixy/assets/images/landing-page/responsive-image.png	F:/Websites%20Raw/Political%20Portfolio%20HTML/Politicity%20HTML/themeperch.net/html/politixy/assets/images/landing-page/responsive-image.png	(from https://themeperch.net/html/politixy/index.html)
